place_id,name,address,lat,lng,type
ChIJEXcPRwApdTER3zzT7QVUrCI,Joy House Coffee - Hồ Bơi - Pickleball,"485 Hà Huy Giáp, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh 700000, Vietnam",10.8727012,106.6765819,quán cafe
ChIJdY7NGITXdDERlO-NAU9rE_I,Trần coffee,"VMJQ+643, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8805405,106.6878914,quán cafe
ChIJ05PO-ZopdTER8VRXWTXUyHQ,Nhớ Rooftop,"Sân Thượng, 103 Đ. Hoàng Diệu 2, Phường Linh Trung, Quận Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8566459,106.7657321,quán cafe
ChIJCwg2_-4ndTERpZ6OlZedBqo,Trạm 247 Study Cafe & Workspace CN Thủ Đức,"18 Đ. Số 7, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 58000, Vietnam",10.8576702,106.7666253,quán cafe
ChIJQ7YBFMQndTERCajLV5RqURc,COFFEE 24/24,"81 Đ. Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8569966,106.7647498,quán cafe
ChIJbWhKLiwndTER0PusorMLIXg,Bamos Coffee Thủ Đức - Cà phê 24h (Linh Trung),"22/6 Đ. Số 7, khu phố 3, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8573868,106.7673466,quán cafe
ChIJKXqCfgAndTERvKdhxLROQh4,KATALI COFFEE OPEN 24H,"197A 197B Đ. Lê Văn Việt, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh 71206, Vietnam",10.8442051,106.7823752,quán cafe
ChIJw1HHDgsndTERvRMpDrOSC4E,Cà Phê Cô Ba Sài Gòn,"19 Đ. Đào Trinh Nhất, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh 70000, Vietnam",10.8648019,106.7590762,quán cafe
ChIJk1GtfgDZdDERGIwb3pBTm1U,Cloud Coffee Làng Đại Học 24h,"161 Đ. Lương Định Của, Tan Hoa, Dĩ An, Bình Dương, Vietnam",10.8850394,106.782832,quán cafe
ChIJx-uTIwwndTERNUrVMB6Ip-U,The Bang Cafe & Matcha,"34/47 Song Hành Xa Lộ Hà Nội, Khu Phố 34, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8688455,106.8041557,quán cafe
ChIJXbTxCGordTERWN4WD6-4FeM,Xưa 1987 Cà Phê,"15-16 Đường D9, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8145379,106.6252358,quán cafe
ChIJ4e0dERDfdDERRdVVVAkvgUg,Chốn Bình Yên Coffee - Biên Hòa,"Sân Thượng, 124 Cách Mạng Tháng 8, Phường Trấn Biên, Biên Hòa, Đồng Nai 76100, Vietnam",10.9428756,106.8217575,quán cafe
ChIJOQZIYOcpdTERDaXQnwa4DDk,The Coffee House - Út Tịch,"17B Đ. Út Tịch, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.795835,106.6589184,quán cafe
ChIJD3PQCCgpdTERKFpC80wyDwc,Ticos Coffee Bàu Cát,"145 - 147 Đ. Bàu Cát, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",10.7924282,106.642908,quán cafe
ChIJSYFRRWwrdTEREpIYNvRorWE,HỈN COFFEE,"32F6 DN6, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8453437,106.6240897,quán cafe
ChIJ7bwHk0IrdTERp3k6cEzsj4U,"Melody of life - Coffee & Tea - quán nước, cafe và trà","21 Đường số 27, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8039034,106.6289582,quán cafe
ChIJq4cst4AvdTERG9EuNQGQ_6I,Tiệm cà phê Sài Gòn Xưa,"81 Đ. Số 11, Khu dân cư Him Lam, Bình Chánh, Thành phố Hồ Chí Minh 700000, Vietnam",10.7293969,106.6884567,quán cafe
ChIJAbp-fU8vdTERL4MnepaDPz4,Mộc & Sen coffee,"1 Đường số 21, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.7265119,106.6440475,quán cafe
ChIJc-h3QXAzdTER29KZWmePOAw,Quán cafe sân vườn,"MHM6+4PC, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.6828015,106.5617569,quán cafe
ChIJOXRBt_ctdTERcDAU5rLzb30,CŨ SÀI GÒN CÀ PHÊ,"398 Đ. Kinh Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7415684,106.6184778,quán cafe
ChIJU1jGY9EtdTERTGE2G2HpFQM,Cà Phê Trứng Hà Thành,"27B Trương Phước Phan, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7738787,106.6141821,quán cafe
ChIJDYyjbigvdTER8H8od7ZU4MQ,Tiệm cà phê số 6,"6 Lô A2 Trịnh Đình Trọng, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7747604,106.6449092,quán cafe
ChIJF7wGTwQvdTERKvAjR5V6F-U,Cafe 24H - Tiên Lãng Coffee CN 2,"267A Trịnh Đình Trọng, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7762281,106.6373932,quán cafe
ChIJxf0wIAArdTERMMzE395mEB0,Blooming Brew Coffee - Roaster & Flowers,"791 Lê Trọng Tấn, Bình Hưng Hoà, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.8159018,106.6019331,quán cafe
ChIJObbFXjEtdTERIY08akDCHcA,LÊ's Path Coffee An Dương Vương,"60 Đường số 1, An Lạc, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",10.7386923,106.6205018,quán cafe
ChIJG80tTpYtdTERNI-7Pg6tRaE,Asa Coffee,"141 Đường số 19, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7531632,106.613602,quán cafe
ChIJbT_lQ5ItdTERnYY30wyc3BY,LUSH Coffee and more 24/7,"336 Đ. Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 86000, Vietnam",10.7511929,106.6107248,quán cafe
ChIJF_p60y0pdTERT3UcCEGm4PU,Coi Xua Cafe Abb,"55 Tân Canh, Phường 1, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7960267,106.6674399,quán cafe
ChIJHw9dRgAtdTERMtSHtRYgYnA,Trung Nguyên E Coffee,"32 Đ. Số 1, khu Dân Cư, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7395968,106.6053725,quán cafe
ChIJhc-yRNMtdTER1uapmWWZ-j0,PONY COFFEE | CÀ PHÊ NGON BÌNH TÂN | CÀ PHÊ RANG XAY NGUYÊN CHẤT,"59 Trương Phước Phan, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7709107,106.6139545,quán cafe
ChIJWZc5gSotdTER7ej5JA4vsz0,Đảo Koi Coffee Garden,"15 Đ. Số 4, Bình Hưng Hoà A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7858253,106.6132167,quán cafe
ChIJCddu_p0pdTERE1zRm_CMZvE,King Koi Coffee,"118 Đường số 7, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7520861,106.6131128,quán cafe
ChIJzaevQMcvdTERYE3UhLKg5NE,Tonkin Specialty Coffee,"91 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7743893,106.6978901,quán cafe
ChIJ--nziq8vdTER-mvEpN73B0M,Cà phê Linh,"1 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7713516,106.6964385,quán cafe
ChIJqZ7MThYvdTERh6VZ5ryLuDk,Little HaNoi Egg Coffee (Yersin),"119/5 Yersin, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7694043,106.6960112,quán cafe
ChIJVxAlvGAvdTER4Qlst-chVbM,Po Cafe,"42 Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7741577,106.7041651,quán cafe
ChIJLUnNLj8vdTERtZ0FtgSj9-A,Soo Kafe,"35 Phan Chu Trinh, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.772408,106.6972096,quán cafe
ChIJo9kbp1svdTER2AwtgBYBwRY,CHOICE - Fresh Coffee and Tea,"9 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7770079,106.7038185,quán cafe
ChIJHXwLgVYvdTERo2z2kZqEzFs,Tiệm cà phê EM Ở ĐÂU,"54/2 Nguyễn Cư Trinh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.764614,106.691323,quán cafe
ChIJ548yye0ZdTERv1ER0kMpBG4,Local Saigon Cafe - Bến Thành,"12 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7734737,106.6975748,quán cafe
ChIJv4-7HEMvdTERd-XucTp28cM,Tiệm cà phê Mơ,"52/13 Cao Thắng, Phường 5, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",10.7696707,106.6830239,quán cafe
ChIJ8y--x30vdTERNKp1T9DDyOA,Tonkin Garden Egg Coffee & Eatery [Cafe & Croissant],"135/50 Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 71009, Vietnam",10.766165,106.695479,quán cafe
ChIJMSCa83QpdTERK7NczhhURx8,Tiệm Lưu Coffee,"toà nhà Halo, 39 Đinh Công Tráng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7896626,106.6916243,quán cafe
ChIJ0-loHQAvdTERswJRXpAyFWw,Tiên Lãng Coffee CS3 - Cà Phê Điếu Cày - Thuốc lào Quận 1,"196 Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7643624,106.697965,quán cafe
ChIJN6S2MbcvdTERJnUj4sVsqAQ,Haru Cafe,"Chung cư, Tôn Thất Đạm, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7695599,106.7041175,quán cafe
ChIJKx6p-K8vdTERzPf5PBD4TxY,Thương Rooftop,"258 Đ. Tôn Đản, Phường 8, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7568202,106.7061359,quán cafe
ChIJxT1gcJkvdTERgcKpk2KHYM4,NGHỆ CAFÉ,"17 Nguyễn Trung Trực, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7737892,106.6991513,quán cafe
ChIJKW3QRlsvdTERQWvUNggUmew,Chez Mimosa Cafe & Breakfast,"90 Đề Thám, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7642795,106.6953823,quán cafe
ChIJCc1dBJwndTERSzEzCNcpNmc,Chạng Vạng Rooftop,"43/15 Đ. Số 38, Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh 700000, Vietnam",10.7880474,106.7250691,quán cafe
ChIJld1Q5TIvdTERg7cksc6O4Ks,Good Days Tea & Coffee,"Cafe apartment, 42 Nguyễn Huệ, Street, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7741068,106.7040325,quán cafe
ChIJm-gZAiUvdTERF1P6ptacTwc,Lacàph Coffee Bar 🇻🇳☕️,"151 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7757628,106.7031707,quán cafe
ChIJ3-_ewrovdTERcOJE4GvSHh8,GRANDMUM CAFE,"86B1 Hẻm 82 Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7889784,106.6918387,quán cafe
ChIJ49GcKqsvdTER2UI9erq9bOY,Little Cam Saigon (Lê Thị Riêng),"60/1 Lê Thị Riêng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 10000, Vietnam",10.7716089,106.6917368,quán cafe
ChIJTUZSCYEvdTERvDobmn4HwqM,Meraki cafe,"Chung Cư 42, Nguyễn Huệ, P, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7740558,106.7041078,quán cafe
ChIJcQu0EekvdTERBrU4u6UHaYk,Mon Ami Cafe,"170 Lê Lai, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 87000, Vietnam",10.7691689,106.6912049,quán cafe
ChIJQQ1lAsQvdTER4Ek8KG3kvsk,Ghé Coffee - casual specialty café (Mac Thi Buoi),"39/10 Mạc Thị Bưởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7749288,106.7050526,quán cafe
ChIJ7TELvxAvdTERwgg8gi_anTw,THE COFFEE LAB,"53A Nguyễn Du, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 71006, Vietnam",10.7796762,106.7007483,quán cafe
ChIJxdYYrOwvdTERorEP9VYNCIc,Đạm Cafe & Kitchen,"69 Tôn Thất Đạm, P. Phú Thuận, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7714213,106.7031016,quán cafe
ChIJnQ0nfLEvdTERGAOqj06KUQY,BẢN Cà Phê,"38/7 Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7740913,106.7003273,quán cafe
ChIJz38r99UvdTERoh8d6N7-qZM,MeTrang Coffee,"1a Công trường Mê Linh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7761161,106.7064775,quán cafe
ChIJv3SZemEvdTERzUr3oDbh4mQ,Hot Beans Coffee & Cuisine,"2A2 Chu Mạnh Trinh, Phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh 71006, Vietnam",10.7816269,106.7052203,quán cafe
ChIJ-xtMTT8vdTERsirbHQJbRNk,GÓC Cà Phê,"50 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.769596,106.6999442,quán cafe
ChIJ3SIDkK4vdTERET6eDRYrDyE,Hoff Coffee Brewers,"42bis Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7771596,106.7001558,quán cafe
ChIJD2pCj7EvdTERjeLg5SZQ4bA,ĂNG-Ê Coffee & Specialties,"12 Nguyễn Thị Nghĩa, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7706123,106.6936688,quán cafe
ChIJHUamKnQvdTERumFum_K2Ysg,3T Cà Phê Trứng,"1A Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7762767,106.7065879,quán cafe
ChIJ23oBRKMvdTERM67ZwwB0UAg,Tonkin Egg Coffee & Vietnamese Delights,"1 Lê Thị Riêng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7713274,106.6925654,quán cafe
ChIJvxxM2JkvdTER0ioxpk_JPoU,Manki True Artisan Cafe,"42bis Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 760000, Vietnam",10.7769941,106.7000001,quán cafe
ChIJy5fMp4YndTERKasuq2vIMMw,Bamos Coffee Thủ Đức - Cà phê 24h (Trần Não),"9/8 Đường số 10, Bình Khánh, Thủ Đức, Thành phố Hồ Chí Minh 713530, Vietnam",10.795925,106.7322793,quán cafe
ChIJfU5r3xwndTERXFDWavANj0E,Tiệm cà phê Noọng Ơi,"283/2 Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8559596,106.7489784,quán cafe
ChIJFTOKv48ndTER5mMRupQP88Y,L' Apella Cafe & Lounge,"1 Đường Số 16, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8059827,106.7462012,quán cafe
ChIJaY1CDaEndTERQAClpp2o7gM,KANA COFFEE 24H,"236 Đ. Hoàng Diệu 2, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8539237,106.7707479,quán cafe
ChIJ4UXVRZUldTERLK1eB3RpcuI,Dangdo Cafe,"SH 06 One Verandah, 02 Bát Nàn, Phường Bình Trưng Tây, Thủ Đức, Thành phố Hồ Chí Minh 71114, Vietnam",10.7756393,106.7503848,quán cafe
ChIJSzWHFHAndTERMmYJlHWOlTk,AMERICANO COFFEE - 409 Nguyễn Duy Trinh,"409 Nguyễn Duy Trinh, Bình Trưng Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7885214,106.7690573,quán cafe
ChIJXayZKQAndTERKuBZP4lrZ2s,AK Tí Hon Cafe,"985 Nguyễn Duy Trinh, Bình Trưng Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7903079,106.7807162,quán cafe
ChIJgWfui4gndTERAY0pIZ6B8CE,TOTO Trà Cà phê 24/24,"12 Nguyễn Khuyến, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8486716,106.7696078,quán cafe
ChIJv3hwYAAndTER04EMQbUFlUg,Le'Monet Art Cafe,"29 đường R, KĐT Lakeview City, P. An Phú, Quận 2, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.7942153,106.7786324,quán cafe
ChIJH13EZ5wndTERVNYtsZci9T0,The Vin coffee,"275 Đình Phong Phú, Tăng Nhơn Phú B, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.835648,106.7822901,quán cafe
ChIJ3aarCCwndTERRHFPOHZqDmk,Mây Xuống Phố cafe chill,"245 Trịnh Công Sơn, Khu Dân Cư Khang Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8158388,106.7839349,quán cafe
ChIJmYxNEAAhdTERHZ4HKRD-6Nk,LOUIS CAFÉ,"QRXH+JG3, Long Trường, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7990182,106.8287993,quán cafe
ChIJ31uwz94ndTERlZ7aGDIi9zg,CRÉMA- COFFEE 24H,"25 Man Thiện, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8459751,106.7867734,quán cafe
ChIJI98vjEcndTERlhONUiYG5wU,Tiệm Cafe Sài Gòn 1992,"01 Bác Ái, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.842632,106.764119,quán cafe
ChIJy7yiZE0ndTERzk-9Nsm-xnQ,Mr Chí Coffee,"07 Đường Số 270, Phước Long A, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.822053,106.7691506,quán cafe
ChIJmV1mo0AndTERnzRz-s22wBQ,Cafe Sách Hữu Thể,"24b1 Đường Số 359, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8209487,106.7749602,quán cafe
ChIJ4yCUNwwmdTER8t4ojhQavrA,AA COFFEE,"102 Cao Đức Lân, Khu đô thị An Phú An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.794397,106.7424395,quán cafe
ChIJu4a_gPw3dTERtWeuxFVkai4,Mộc Cafe Garden,"Trương Văn Bang, KDC, Cần Giuộc, Long An 82506, Vietnam",10.5905942,106.6765015,quán cafe
ChIJp5_R1rkpdTERl53UV1k3CG4,Trung Nguyen E - Coffee,"Đ. Tô Ký/B76A KP3A, P, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8481439,106.6339187,quán cafe
ChIJXYcGtRgrdTER1dkHgMoyhXg,MELODY Coffee,"5/1, 5 Tân Thới Nhất 13, Phường, Quận 12, Thành phố Hồ Chí Minh 70000, Vietnam",10.8328334,106.6203793,quán cafe
ChIJNSgishMvdTER-EzR7-2ZYnk,LALA Coffee &Tea,"Khu căn hộ Phú Hoàng Anh, Số 9 Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 700000, Vietnam",10.7175779,106.7032008,quán cafe
ChIJh6-JM4NpdTERullgQjtbeoY,Gió lộng coffee,"Unnamed Road, TT. Cần Thạnh, Cần Giờ, Thành phố Hồ Chí Minh, Vietnam",10.4051068,106.9661687,quán cafe
ChIJA_6DxLJpdTERTt_7PgnNiQ8,Cần Giờ Coffee,"802 Duyên Hải, Long Hoà, Cần Giờ, Thành phố Hồ Chí Minh, Vietnam",10.3956684,106.9187777,quán cafe
ChIJq2b-STYvdTERLDxeeuHo5G0,Trung Nguyen Café Legend,"7 Nguyễn Văn Chiêm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.781877,106.698037,quán cafe
ChIJb96BuwopdTERS8nvMJ7z4Yk,COFFEE & STORIES,"181/7/37 Phan Đăng Lưu, Phường 1, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.800412,106.6824965,quán cafe
ChIJE2YWuMkndTERaUEBKGj3D_k,Coffee Home Garden,"60 Đường 36, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8379209,106.7454584,quán cafe
ChIJ21B7zs4tdTERMUUTqUN2P_U,AEON MALL Binh Tan,"1 Đường Số 17A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7427497,106.6119309,trung tâm thương mại
ChIJ8Rh6REcvdTERZJ3tNp2ci3s,Takashimaya,"92 94 Nam Kỳ Khởi Nghĩa, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7729829,106.70067,trung tâm thương mại
ChIJ951RcRopdTERn8dxXCbA7ss,Gigamall Shopping Center,"Đ. Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8276803,106.7216198,trung tâm thương mại
ChIJl32Uw4AvdTERz-IptsnE-BE,SC VivoCity,"1058 Đường Nguyễn Văn Linh, P, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7302321,106.7033975,trung tâm thương mại
ChIJb36HtEcvdTERE7N1vtALckc,UNION SQUARE,"171 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7761989,106.7017892,trung tâm thương mại
ChIJqUHGIb8pdTERCbbpeVBTEGo,Sense City Pham Van Dong,"240-242, Đ. Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 71300, Vietnam",10.8274935,106.7214634,trung tâm thương mại
ChIJmQa2NZUrdTERWx3Ui77zN0c,Aeon Mall - Tan Phu,"30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8015819,106.6174433,trung tâm thương mại
ChIJ75zeyjcvdTERzMaTAtkcoYk,Diamond Plaza,"34 Lê Duẩn, Phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7805625,106.6984577,trung tâm thương mại
ChIJtZ1Rn-YpdTERNxH3_Ua4H-E,Menas Mall Saigon Airport,"60A Trường Sơn, Phường Tân, Sơn Hòa, Thành phố Hồ Chí Minh 70000, Vietnam",10.8130253,106.6657579,trung tâm thương mại
ChIJW0p9RCYvdTERz_LUy-rXfqA,TAKA PLAZA,"4 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7690243,106.6937598,trung tâm thương mại
ChIJSds5xEYvdTERy7QYNb48Jy4,Saigon Garden,"99 Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7734087,106.7038889,trung tâm thương mại
ChIJlXJt-acpdTERXY_RNZXV3q4,Vincom Plaza Quang Trung,"190 Đ. Quang Trung, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 71406, Vietnam",10.8292364,106.6726621,trung tâm thương mại
ChIJe0eA_KEndTERr0rIc3pPlGI,Vincom Thu Duc,"216 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8501,106.7651,trung tâm thương mại
ChIJcW9uYSYvdTEREz2fww6qV0w,Vincom Plaza 3/2,"3C Đ. 3 Tháng 2, Phường 10, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7761122,106.6807073,trung tâm thương mại
ChIJy9SkrHfTdDER1feuBEIRAg8,Satra Centre Mall of Cu Chi,"1239 TL8, Trung An, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9837679,106.5797959,trung tâm thương mại
ChIJdeicufAodTERg6AmstkG-AE,Vincom Plaza - Phan Van Tri,"12 Đ. Phan Văn Trị, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8269376,106.6890857,trung tâm thương mại
ChIJReDQlPMudTERr3ZGyzXNb-Q,THE GARDEN MALL BULDING,"190 Đ. Hồng Bàng, Phường 12, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7546489,106.6569997,trung tâm thương mại
ChIJ5QCuTRkvdTERY_6WvdDFkEs,NOWZONE Fashion Mall,"235 Nguyễn Văn Cừ, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7641313,106.6825438,trung tâm thương mại
ChIJqTondT4vdTERKyqMzbUK1kM,Sense Market,"04 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7692803,106.6937237,trung tâm thương mại
ChIJ02uZkr0ndTERriJzB2erNGY,Trung Tâm Thương Mại Thủ Đức,"VQ24+C4H, Đ. Kha Vạn Cân, Trường Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8510345,106.7553378,trung tâm thương mại
ChIJNRDuseIudTERAXW5N8q8SRY,Trung Tâm Thương Mại Dịch Vụ An Đông,"18 An Dương Vương, Phường 9, Quận 5, Thành phố Hồ Chí Minh 760000, Vietnam",10.7581865,106.675483,trung tâm thương mại
ChIJVVUV0_8odTERSbEa0n3G7cA,Sai Gon Mall Go Vap,"2A Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8316049,106.6759909,trung tâm thương mại
ChIJ6TPfgbUvdTERjXz2rhEYV5c,Satra Business Center,"C6/27 Đ. Phạm Hùng, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.7335994,106.6744798,trung tâm thương mại
ChIJ1XDx6l4pdTER4abLbYutkfE,Pandora City Shopping Mall,"1/1 Đ. Trường Chinh, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8064862,106.6341961,trung tâm thương mại
ChIJz5lVEk0vdTEREHbKifxMols,Trung tâm thương mại ORIENTAL MALL,"685 Đ. Âu Cơ, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.789664,106.6398785,trung tâm thương mại
ChIJY37POZUpdTERGYJiC2JDFx8,Vincom Center Landmark 81,"Tòa tháp Landmark 81, 772 Điện Biên Phủ, Vinhomes Tân Cảng, Bình Thạnh, Thành phố Hồ Chí Minh 72324, Vietnam",10.7951952,106.7217674,trung tâm thương mại
ChIJuxFVtwUvdTERl6qgtn6TcPg,Thiso Mall - Sala,"10 Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.7719776,106.7210607,trung tâm thương mại
ChIJFWkxDiIvdTERNtxghs6-qpo,Saigon Mall,"19 Cao Thắng, Phường 2, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam",10.7690386,106.6829955,trung tâm thương mại
